pdf_name,Continent,background,humans,nature,language,photo,busy,logo,graphic,Name,Size,Sector,Country,Country Status,Region,Date Added,Title,Publication Year,Type,Report Pdf Address,Report Html Address,Adherence Level,Status,Application Level,Sector Supplements (Final),GRI Content Index URL,Integrated,Organization type,Listed/Non-listed,OECD,UNGC,CDP,IFC,ISO,External Assurance,Type of Assurance Provider,Assurance Provider,Stakeholder Panel/ Expert Opinion,Assurance Scope,Level of Assurance,Assurance Standard: AA1000 AS,Assurance Stanadard: ISAE3000,Assurance Standard: national (general),Assurance Standard: national (sustainability),Materiality Matters Check,GRI Service,Featured Report?,OS,GOLD Community,SDGs
D-LinkCorporation_2013.pdf,Asia,blue,30,TRUE,English,TRUE,Very Busy,FALSE,TRUE,D-Link Corporation,MNE,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,16-3-2015,D-Link Corporation Sustainability Report in 2012,2013,GRI - G3,http://www.dlinktw.com.tw/temp/others/D-Link_Sustainability_Report_2012_v1_0.pdf,http://www.dlinktw.com.tw/about/dlink/7,C,Third-party-checked,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
D-LinkCorporation_2016.pdf,Asia,blue,0,FALSE,English,FALSE,Somewhat Busy,FALSE,TRUE,D-Link Corporation,MNE,Telecommunications,Taiwan,Non-OECD / Non-DAC,Asia,5-10-2016,2015 Corporate Social Responsibility Report (Chinese Version),2016,GRI - G4,http://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2332_104.pdf,NA,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
DahengNewEpoch_2016.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,TRUE,FALSE,Daheng New Epoch,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,6-9-2016,Corporate Social Responsibility 2015,2016,Non - GRI,http://www.sse.com.cn/disclosure/listedinfo/announcement/c/2016-04-23/600288_20160423_13.pdf,http://www.sse.com.cn/disclosure/listedinfo/announcement/c/2016-04-23/600288_20160423_13.pdf,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
DahengNewEpoch_2017.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,TRUE,FALSE,Daheng New Epoch,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,27-11-2017,Social Responsibility Report 2016,2017,Non - GRI,http://pdf.dfcfw.com/pdf/H2_AN201704210521160201_01.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
Datacentrix_2016.pdf,Africa,white,0,FALSE,English,FALSE,Somewhat Busy,TRUE,TRUE,Datacentrix,Large,Telecommunications,South Africa,DAC-UMICT,Africa,11-12-2016,Integrated Annual Report 2016,2016,Non - GRI,http://www.datacentrix.co.za/uploads/8/3/1/1/83111140/datacentrix_2016_annual_report_final_52018.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
DatangTelecomTechnology_2013.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,TRUE,FALSE,Datang Telecom Technology,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,29-12-2016,Social Responsibility Report 2012,2013,Non - GRI,http://www.sse.com.cn/disclosure/listedinfo/announcement/c/2013-04-07/600198_20130408_17.pdf,NA,NA,NA,NA,NA,NA,NA,Subsidiary,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
DatangTelecomTechnology_2014.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,FALSE,TRUE,Datang Telecom Technology,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,29-12-2016,Social Responsibility Report 2013,2014,Non - GRI,http://www.sse.com.cn/disclosure/listedinfo/announcement/c/2014-04-17/600198_20140418_16.pdf,NA,NA,NA,NA,NA,NA,NA,Subsidiary,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
DatangTelecomTechnology_2015.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,FALSE,TRUE,Datang Telecom Technology,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,22-12-2016,Social Responsibility Report 2014,2015,Non - GRI,http://www.sse.com.cn/disclosure/listedinfo/announcement/c/2015-04-17/600198_20150418_18.pdf,NA,NA,NA,NA,NA,NA,NA,Subsidiary,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
DatangTelecomTechnology_2016.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,FALSE,TRUE,Datang Telecom Technology,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,22-12-2016,Social Responsibility Report 2015,2016,Non - GRI,http://www.sse.com.cn/disclosure/listedinfo/announcement/c/2016-04-23/600198_20160423_17.pdf,NA,NA,NA,NA,NA,NA,NA,Subsidiary,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
DatangTelecomTechnology_2017.pdf,Asia,white,0,FALSE,Others,FALSE,Not Busy,FALSE,TRUE,Datang Telecom Technology,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,27-11-2017,Social Responsibility Report 2016,2017,Non - GRI,http://pdf.dfcfw.com/pdf/H2_AN201704210522015269_01.pdf,NA,NA,NA,NA,NA,NA,NA,Subsidiary,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
DatangTelecomTechnology_IndustryGroup_2011.pdf,Asia,white,0,FALSE,Others,FALSE,Somewhat Busy,FALSE,TRUE,Datang Telecom Technology & Industry Group,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,10-8-2016,Corporate Social Responsibility Report 2006-2010,2011,Non - GRI,http://www.datanggroup.cn/upload/fckeditor/2011zerenbaogao.pdf,NA,NA,NA,NA,NA,NA,NA,State-owned company,Non-listed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DatangTelecomTechnology_IndustryGroup_2017.pdf,Asia,white,0,FALSE,Others,FALSE,Somewhat Busy,FALSE,TRUE,Datang Telecom Technology & Industry Group,Large,Telecommunications,Mainland China,DAC-UMICT,Asia,4-8-2017,Social Responsibility Report 2016,2017,Citing-GRI,http://www.datanggroup.cn/upload/fckeditor/2016%E5%B9%B4%E4%BC%81%E4%B8%9A%E7%A4%BE%E4%BC%9A%E8%B4%A3%E4%BB%BB%E6%8A%A5%E5%91%8A.pdf,NA,NA,NA,NA,NA,NA,NA,State-owned company,Non-listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
DeutscheTelekom_2012.pdf,Europe,white,10,TRUE,English,TRUE,Very Busy,FALSE,TRUE,Deutsche Telekom,Large,Telecommunications,Germany,OECD,Europe,13-9-2012,Corporate Responsibility Bericht 2011,2012,GRI - G3,http://www.cr-report.telekom.com/site12/sites/default/files/pdf/2011_corporate_responsibility_report-individuell.pdf,http://www.cr-report.telekom.com/site12/,NA,GRI-checked,A+,Not Applicable,NA,No,Private company,Listed,Yes,Yes,Yes,No,No,Yes,Accountant,PricewaterhouseCoopers,No,Specified section(s),Limited/ Moderate,Yes,No,No,No,NA,NA,NA,NA,NA,NA
DeutscheTelekom_2013.pdf,Europe,white,0,FALSE,English,FALSE,Not Busy,FALSE,FALSE,Deutsche Telekom,Large,Telecommunications,Germany,OECD,Europe,29-7-2013,2012 Corporate Responsibility Report,2013,GRI - G3,http://www.cr-report.telekom.com/site13/sites/default/files/pdf/2012_corporate_responsibility_report-individuell.pdf,http://www.telekom.com/corporate-responsibility,A+,GRI-checked,NA,Not Applicable,http://www.cr-report.telekom.com/site13/about-report/gri-index,No,Private company,Listed,Yes,Yes,No,No,No,Yes,Accountant,PricewaterhouseCoopers,No,Specified section(s),Combination,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA
DeutscheTelekom_2014.pdf,Europe,white,0,FALSE,English,FALSE,Not Busy,FALSE,FALSE,Deutsche Telekom,Large,Telecommunications,Germany,OECD,Europe,29-8-2014,Corporate Responsibility Report 2013,2014,GRI - G3,http://www.cr-report.telekom.com/site14/sites/default/files/pdf/2013_corporate_responsibility_report-individuell.pdf,http://www.cr-report.telekom.com/site14/,A+,GRI-checked,NA,Not Applicable,NA,No,Private company,Listed,Yes,Yes,Yes,No,No,Yes,Accountant,PricewaterhouseCoopers,No,Specified section(s),Limited/ Moderate,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA
DeutscheTelekom_2015.pdf,Europe,white,0,FALSE,English,FALSE,Not Busy,FALSE,FALSE,Deutsche Telekom,Large,Telecommunications,Germany,OECD,Europe,8-6-2015,2014 Corporate Responsibility Report We take responsibility,2015,GRI - G4,http://www.cr-bericht.telekom.com/site15/sites/default/files/pdf/cr_de_2014_dt_final.pdf,http://www.cr-bericht.telekom.com/site15/,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,Yes,Yes,No,No,Yes,Accountant,PricewaterhouseCoopers,No,Specified section(s),Not specified,No,Yes,No,No,NA,Materiality Disclosures Service,No,No,NA,NA
DeutscheTelekom_2016.pdf,Europe,white,0,FALSE,English,FALSE,Not Busy,FALSE,FALSE,Deutsche Telekom,Large,Telecommunications,Germany,OECD,Europe,13-6-2016,2015 CR Report. Act Responsibly. Enable Sustainability.,2016,GRI - G4,http://www.cr-report.telekom.com/site16/sites/default/files/pdf/cr_en_2015_dt_final.pdf,http://www.cr-report.telekom.com/,In accordance - Core,NA,NA,Not Applicable,http://www.cr-bericht.telekom.com/site16/sites/default/files/pdf/gri_de_2015.pdf,No,Private company,Listed,No,Yes,No,No,No,Yes,Accountant,PricewaterhouseCoopers,No,Specified section(s),Limited/ Moderate,No,Yes,No,Yes,NA,NA,No,NA,No,Yes
DeutscheTelekom_2017.pdf,Europe,white,0,FALSE,English,FALSE,Not Busy,FALSE,FALSE,Deutsche Telekom,Large,Telecommunications,Germany,OECD,Europe,10-7-2017,Corporate Responsibility Bericht 2016,2017,GRI - G4,https://www.cr-bericht.telekom.com/site17/sites/default/files/pdf/cr_de_2016_dt_final.pdf,https://www.cr-bericht.telekom.com/site17/download-center,In accordance - Core,NA,NA,Not Applicable,https://www.cr-bericht.telekom.com/site17/sites/default/files/pdf/gri_de_2016.pdf,No,Private company,Listed,Yes,Yes,Yes,No,No,Yes,Accountant,PricewaterhouseCoopers,No,Specified section(s),Limited/ Moderate,No,No,No,No,NA,NA,No,NA,No,Yes
DGCOneAB_2010.pdf,Europe,white,1,FALSE,Others,TRUE,Somewhat Busy,FALSE,TRUE,DGC One AB,MNE,Telecommunications,Sweden,OECD,Europe,30-5-2011,Hållbarhetsredovisning 2009,2010,GRI - G3,http://feed.ne.cision.com/wpyfs/00/00/00/00/00/10/CB/33/wkr0011.pdf,NA,NA,Self-declared,C,Not Applicable,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DGCOneAB_2011.pdf,Europe,white,1,FALSE,Others,TRUE,Very Busy,FALSE,TRUE,DGC One AB,MNE,Telecommunications,Sweden,OECD,Europe,30-5-2011,Hållbarhetsredovisning 2010,2011,GRI - G3,http://feed.ne.cision.com/wpyfs/00/00/00/00/00/14/5F/9C/wkr0001.pdf,NA,NA,Self-declared,C,Not Applicable,NA,Yes,Private company,Listed,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DGCOneAB_2012.pdf,Europe,white,1,FALSE,Others,TRUE,Very Busy,FALSE,TRUE,DGC One AB,MNE,Telecommunications,Sweden,OECD,Europe,14-6-2012,Hållbarhetsredovisning 2011,2012,GRI - G3.1,http://feed.ne.cision.com/wpyfs/00/00/00/00/00/19/24/33/wkr0006.pdf,NA,NA,Self-declared,C,Not Used,NA,Yes,Private company,Listed,No,Yes,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DGCOneAB_2013.pdf,Europe,white,7,FALSE,Others,TRUE,Very Busy,TRUE,FALSE,DGC One AB,MNE,Telecommunications,Sweden,OECD,Europe,16-10-2013,Årsredovisning och Hållbarhetsredovisning 2012,2013,GRI - G3.1,http://feed.ne.cision.com/wpyfs/00/00/00/00/00/1F/C8/DF/wkr0006.pdf,NA,B,Self-declared,NA,Not Applicable,NA,No,Private company,Listed,No,Yes,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
DGCOneAB_2014.pdf,Europe,blue,3,FALSE,Others,TRUE,Very Busy,TRUE,FALSE,DGC One AB,MNE,Telecommunications,Sweden,OECD,Europe,29-8-2014,DGC Års- och Hållbarhetsredovisning 2013,2014,GRI - G4,http://feed.ne.cision.com/wpyfs/00/00/00/00/00/24/C9/21/wkr0006.pdf,http://feed.ne.cision.com/wpyfs/00/00/00/00/00/24/C9/21/wkr0006.pdf,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
DGCOneAB_2015.pdf,Europe,white,1,FALSE,Others,FALSE,Somewhat Busy,TRUE,TRUE,DGC One AB,MNE,Telecommunications,Sweden,OECD,Europe,6-10-2015,Verksamhetsberättelse 2014,2015,GRI - G4,http://feed.ne.cision.com/wpyfs/00/00/00/00/00/2C/38/76/wkr0006.pdf,https://www.dgc.se/Hallbarhet/Hallbarhetsarbete/Vart-hallbarhetsarbete/Hallbarhetsredovisningar/,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,No,NA,NA
DGCOneAB_2016.pdf,Europe,white,1,FALSE,Others,FALSE,Somewhat Busy,TRUE,TRUE,DGC One AB,MNE,Telecommunications,Sweden,OECD,Europe,13-10-2017,Årsredovisning och Hållbarhetsredovisning 2015,2016,GRI - G4,http://mb.cision.com/Main/400/9942935/492547.pdf,https://www.dgc.se/dgcs-ars-och-hallbarhetsredovisning-for-2015-publicerad/,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
DGCOneAB_2017.pdf,Europe,white,1,FALSE,Others,FALSE,Somewhat Busy,TRUE,TRUE,DGC One AB,MNE,Telecommunications,Sweden,OECD,Europe,13-10-2017,Årsredovisning och Hållbarhetsredovisning 2016,2017,GRI - G4,http://feed.ne.cision.com/wpyfs/00/00/00/00/00/3D/56/D8/wkr0006.pdf,NA,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
DialogAxiata_2015.pdf,Asia,yellow,0,FALSE,English,FALSE,Not Busy,TRUE,TRUE,Dialog Axiata,Large,Telecommunications,Sri lanka,DAC-LMICT,Asia,15-7-2015,The Value Journey,2015,GRI - G4,https://www.dialog.lk/dialogdocroot/content/pdf/sustainability_reports/sustainability-report-2014.pdf,NA,In accordance - Comprehensive,NA,NA,Not Applicable,NA,No,Private company,Listed,No,Yes,Yes,Yes,Yes,No,NA,NA,No,NA,NA,Yes,Yes,No,No,NA,Materiality Disclosures Service,No,No,NA,NA
DialogAxiata_2016.pdf,Asia,red,1,FALSE,English,FALSE,Not Busy,TRUE,TRUE,Dialog Axiata,Large,Telecommunications,Sri lanka,DAC-LMICT,Asia,30-1-2017,Sustainability Report 2015,2016,GRI - G4,http://www.dialog.lk/dialogdocroot/content/pdf/sustainability_reports/sustainability-report-2015.pdf,NA,In accordance - Comprehensive,NA,NA,Not Applicable,NA,No,Private company,Listed,No,Yes,No,No,Yes,Yes,Accountant,Ernst & Young,No,Specified section(s),Limited/ Moderate,Yes,No,No,No,NA,Materiality Disclosures Service,No,NA,No,Yes
DialogAxiata_2017.pdf,Asia,red,1,TRUE,English,FALSE,Somewhat Busy,TRUE,TRUE,Dialog Axiata,Large,Telecommunications,Sri lanka,DAC-LMICT,Asia,11-7-2017,Sustainability Report 2016,2017,GRI - G4,https://www.dialog.lk/dialogdocroot/content/pdf/sustainability_reports/sustainability-report-2016.pdf,NA,In accordance - Comprehensive,NA,NA,Not Applicable,NA,No,Private company,Listed,No,Yes,No,No,Yes,Yes,Engineering firm,DNV,No,Entire sustainability report,Limited/ Moderate,Yes,Yes,No,No,NA,Materiality Disclosures Service,No,NA,No,Yes
Digi.com_2016.pdf,Asia,green,4,TRUE,English,TRUE,Somewhat Busy,TRUE,FALSE,Digi.com,MNE,Telecommunications,Malaysia,DAC-UMICT,Asia,26-5-2017,Digi 2015 Sustainability Report,2016,GRI - G4,http://www.digi.com.my/sustainability/download/digi-sustainability-report-2015.pdf,http://www.digi.com.my/sustainability/,Undeclared,NA,NA,Not Applicable,NA,No,Private company,Listed,No,Yes,No,No,No,No,NA,NA,Yes,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
Digi.com_2017.pdf,Asia,yellow,5,FALSE,English,TRUE,Not Busy,TRUE,TRUE,Digi.com,MNE,Telecommunications,Malaysia,DAC-UMICT,Asia,1-8-2017,Sustainability Report 2016,2017,GRI - G4,https://www.telenor.com/wp-content/uploads/2017/04/digi-sustainability-report-2016R.pdf,http://www.digi.com.my/sustainability/,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,No,Yes,No,No,No,Yes,Accountant,Deloitte,No,Specified section(s),Limited/ Moderate,No,Yes,No,No,NA,NA,No,NA,No,Yes
DixonsCarphone(formerCarphoneWarehouse)_2016.pdf,Europe,white,0,FALSE,English,FALSE,Not Busy,TRUE,FALSE,Dixons Carphone (former Carphone Warehouse),MNE,Telecommunications,United Kingdom of Great Britain and Northern Ireland,OECD,Europe,4-8-2017,Annual Report and Accounts,2016,Non - GRI,http://www.dixonscarphone.com/~/media/Files/D/Dixons-Carphone/investors/reports-and-presentations/2016/annual-report-2016.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
DixonsCarphone(formerCarphoneWarehouse)_2017.pdf,Europe,white,0,FALSE,English,FALSE,Not Busy,TRUE,FALSE,Dixons Carphone (former Carphone Warehouse),MNE,Telecommunications,United Kingdom of Great Britain and Northern Ireland,OECD,Europe,9-1-2018,Annual Report 2016-2017,2017,Non - GRI,http://www.dixonscarphone.com/~/media/Files/D/Dixons-Carphone/investors/reports-and-presentations/2017/annual-report-2017.pdf,NA,NA,NA,NA,NA,NA,NA,Private company,Listed,NA,NA,NA,NA,NA,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,NA
DNA_2013.pdf,Europe,white,2,FALSE,English,TRUE,Somewhat Busy,TRUE,TRUE,DNA,Large,Telecommunications,Finland,OECD,Europe,9-9-2013,Annual Report 2012,2013,GRI - G3,http://annualreporting.dna.fi/2012/filebank/1052-DNA_annualreport_2012.pdf,http://annualreporting.dna.fi/2012/en,Undeclared,NA,NA,Not Applicable,http://annualreporting.dna.fi/2012/en/corporate-responsibility/reporting/gri-index,Yes,Private company,Non-listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
DNA_2016.pdf,Europe,blue,1,FALSE,English,TRUE,Very Busy,TRUE,FALSE,DNA,Large,Telecommunications,Finland,OECD,Europe,10-3-2016,Corporate Responsibility Report 2015,2016,GRI - G4,http://annualreporting.dna.fi/2015/filebank/3538-DNA_Corporate_Responsibility_Report_2015.pdf,http://annualreporting.dna.fi/2015/en/corporate-responsibility/corporate-responsibility-at-dna,Undeclared,NA,NA,Electric Utilities,http://annualreporting.dna.fi/2015/en/corporate-responsibility/reporting-%28gri%29/gri-content-index,No,Private company,Non-listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
DNA_2017.pdf,Europe,white,1,TRUE,English,TRUE,Very Busy,TRUE,FALSE,DNA,Large,Telecommunications,Finland,OECD,Europe,4-9-2017,Corporate Responsibility Report 2016,2017,GRI - G4,https://corporate.dna.fi/documents/94506/491985/DNA_corporate_responsibility_2016.pdf,https://corporate.dna.fi/reporting,Undeclared,NA,NA,Not Applicable,NA,No,Private company,Non-listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,No,NA,No,No
ElisaOyj_2012.pdf,Europe,white,2,FALSE,Others,TRUE,Very Busy,FALSE,FALSE,Elisa Oyj,Large,Telecommunications,Finland,OECD,Europe,25-3-2013,Vuosikertomus 2011,2012,GRI - G3.1,http://www.elisa.fi/ir/docimages/attachment/sijoittajat/Elisa_VK11_2011_FIN_B.pdf,http://corporate.elisa.fi/elisa-oyj/vastuullisuus/,NA,Self-declared,B,Not Applicable,http://www.e-julkaisu.fi/elisa/2011/Yritysvastuu/,Yes,Private company,Listed,No,No,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
ElisaOyj_2013.pdf,Europe,black,1,FALSE,Others,TRUE,Very Busy,FALSE,FALSE,Elisa Oyj,Large,Telecommunications,Finland,OECD,Europe,2-8-2013,Elisa vuosikertomus 2012,2013,GRI - G3,http://www.elisa.fi/vuosikertomus2012/PDFs/FI/koko-vuosikertomus-2012.pdf,NA,B,Self-declared,NA,Not Applicable,http://corporate.elisa.fi/attachment/content/Elisa-GRI-sisallysluettelo-2012.pdf,Yes,Private company,Listed,No,Yes,Yes,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
Ericsson_2001.pdf,Europe,white,2,FALSE,English,TRUE,Very Busy,TRUE,TRUE,Ericsson,Large,Telecommunications,Sweden,OECD,Europe,12-11-2008,Sustainability Report 2001,2001,GRI - G1,http://www.ericsson.com/res/thecompany/docs/corporate-responsibility/cr08_doc/sustainability_report_2001.pdf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ericsson_2010.pdf,Europe,white,100,TRUE,English,TRUE,Very Busy,TRUE,FALSE,Ericsson,Large,Telecommunications,Sweden,OECD,Europe,14-6-2010,CR Report 2009,2010,GRI - G3,http://www.ericsson.com/res/thecompany/docs/corporate-responsibility/2009/corporate-responsibility-2009_one_page.pdf,http://www.ericsson.com/article/report-archive_20100409114650,NA,Third-party-checked,A+,Not Applicable,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ericsson_2011.pdf,Europe,white,3,TRUE,English,TRUE,Somewhat Busy,TRUE,FALSE,Ericsson,Large,Telecommunications,Sweden,OECD,Europe,29-3-2012,Sustainability and Corporate Responsibility Report 2010,2011,GRI - G3,http://www.ericsson.com/res/thecompany/docs/corporate-responsibility/2010/corporate-responsibility-2010.pdf,NA,NA,Third-party-checked,A+,Not Used,NA,No,Private company,Listed,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ericsson_2013.pdf,Europe,blue,0,FALSE,English,FALSE,Somewhat Busy,TRUE,FALSE,Ericsson,Large,Telecommunications,Sweden,OECD,Europe,3-10-2013,Sustainability and Corporate Responsibility Report 2012,2013,GRI - G3,http://www.ericsson.com/res/thecompany/docs/corporate-responsibility/2012/2012_corporate_responsibility_and_sustainability_report.pdf,http://www.ericsson.com/thecompany/sustainability_corporateresponsibility,A+,Self-declared,NA,Not Applicable,NA,No,Private company,Listed,Yes,Yes,No,No,No,Yes,Accountant,PricewaterhouseCoopers,No,Entire sustainability report,Combination,Yes,No,No,No,NA,NA,NA,NA,NA,NA
Ericsson_2014.pdf,Europe,black,10,FALSE,English,TRUE,Very Busy,TRUE,FALSE,Ericsson,Large,Telecommunications,Sweden,OECD,Europe,1-10-2014,Technology for Good,2014,GRI - G3,http://www.ericsson.com/res/thecompany/docs/corporate-responsibility/2013-corporate-responsibility-and-sustainability-report.pdf,http://www.ericsson.com/thecompany/sustainability-corporateresponsibility,A+,Third-party-checked,NA,Not Applicable,http://www.ericsson.com/thecompany/sustainability-corporateresponsibility/performance-and-assurance,No,Private company,Listed,No,Yes,Yes,No,No,Yes,Accountant,PricewaterhouseCoopers,No,Entire sustainability report,Combination,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA
Ericsson_2015.pdf,Europe,green,1,FALSE,English,TRUE,Very Busy,TRUE,FALSE,Ericsson,Large,Telecommunications,Sweden,OECD,Europe,16-4-2015,Technology for good. Ericsson Sustainability and Corporate Responsibility Report 2014,2015,GRI - G3,http://www.ericsson.com/res/thecompany/docs/corporate-responsibility/2014-corporate-responsibility-and-sustainability-report.pdf,http://www.ericsson.com/thecompany/sustainability-corporateresponsibility,A+,Third-party-checked,NA,Not Applicable,http://www.ericsson.com/thecompany/sustainability-corporateresponsibility/performance-and-assurance,No,Private company,Listed,Yes,Yes,Yes,No,No,Yes,Accountant,PricewaterhouseCoopers,Yes,Entire sustainability report,Reasonable/ High,Yes,No,No,No,NA,NA,No,No,NA,NA
Ericsson_2016.pdf,Europe,white,2,FALSE,English,TRUE,Very Busy,TRUE,FALSE,Ericsson,Large,Telecommunications,Sweden,OECD,Europe,13-4-2016,Technology for Good,2016,GRI - G4,http://www.ericsson.com/res/thecompany/docs/corporate-responsibility/2015-corporate-responsibility-and-sustainability-report.pdf,http://www.ericsson.com/thecompany/sustainability-corporateresponsibility,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,Yes,Yes,Yes,No,No,Yes,Accountant,PricewaterhouseCoopers,Yes,Entire sustainability report,Combination,Yes,No,No,No,NA,NA,No,NA,No,Yes
Ericsson_2017.pdf,Europe,green,3,TRUE,English,TRUE,Very Busy,TRUE,FALSE,Ericsson,Large,Telecommunications,Sweden,OECD,Europe,13-3-2017,Technology for Good,2017,GRI - G4,https://www.ericsson.com/assets/local/about-ericsson/sustainability-and-corporate-responsibility/documents/2016-corporate-responsibility-and-sustainability-report.pdf,https://www.ericsson.com/about-us/sustainability-and-corporate-responsibility/sustainability-and-corporate-responsibility-report-2016,In accordance - Core,NA,NA,Not Applicable,NA,No,Private company,Listed,Yes,Yes,Yes,No,No,Yes,Accountant,PricewaterhouseCoopers,No,Entire sustainability report,Reasonable/ High,Yes,Yes,No,No,NA,NA,No,NA,No,Yes
EtisalatGroup_2013.pdf,Asia,yellow,2,TRUE,English,TRUE,Somewhat Busy,TRUE,FALSE,Etisalat Group,MNE,Telecommunications,United Arab Emirates,Non-OECD / Non-DAC,Asia,1-7-2013,Sustainability Report 2012,2013,Citing-GRI,http://www.etisalat.com/en/system/docs/reports/Etisalat-CSR-Sustainability-Report-2012_lowres.pdf,http://www.etisalat.com/en/about/profile/company-profile.jsp,NA,NA,NA,Not Used,NA,No,Private company,Listed,No,Yes,No,No,No,No,NA,NA,No,NA,NA,No,No,No,No,NA,NA,NA,NA,NA,NA
